    6.393904E+00  1.004191E+00 
    6.394032E+00  1.004167E+00 
    6.394156E+00  1.004196E+00 
    6.394275E+00  1.004170E+00 
    6.394391E+00  1.004197E+00 
    6.394504E+00  1.004170E+00 
    6.394612E+00  1.004195E+00 
    6.394716E+00  1.004166E+00 
    6.394817E+00  1.004189E+00 
    6.394913E+00  1.004158E+00 
    6.395005E+00  1.004180E+00 
    6.395094E+00  1.004200E+00 
    6.395178E+00  1.004166E+00 
    6.395260E+00  1.004185E+00 
    6.395337E+00  1.004149E+00 
    6.395409E+00  1.004166E+00 
    6.395479E+00  1.004182E+00 
    6.395543E+00  1.004143E+00 
    6.395604E+00  1.004158E+00 
    6.395661E+00  1.004171E+00 
    6.395714E+00  1.004184E+00 
    6.395764E+00  1.004141E+00 
    6.395808E+00  1.004152E+00 
    6.395850E+00  1.004161E+00 
    6.395886E+00  1.004170E+00 
    6.395921E+00  1.004178E+00 
    6.395952E+00  1.004185E+00 
    6.395988E+00  1.004140E+00 
    6.396027E+00  1.004149E+00 
    6.396070E+00  1.004159E+00 
    6.396117E+00  1.004170E+00 
    6.396167E+00  1.004127E+00 
    6.396222E+00  1.004140E+00 
    6.396280E+00  1.004154E+00 
    6.396342E+00  1.004114E+00 
    6.396408E+00  1.004129E+00 
    6.396476E+00  1.004091E+00 
    6.396550E+00  1.004108E+00 
    6.396626E+00  1.004126E+00 
    6.396707E+00  1.004091E+00 
    6.396790E+00  1.004110E+00 
    6.396879E+00  1.004077E+00 
    6.396970E+00  1.004098E+00 
    6.397066E+00  1.004066E+00 
    6.397164E+00  1.004089E+00 
    6.397267E+00  1.004059E+00 
    6.397374E+00  1.004030E+00 
    6.397485E+00  1.004056E+00 
    6.397598E+00  1.004028E+00 
    6.397708E+00  1.004000E+00 
    6.397815E+00  1.004025E+00 
    6.397918E+00  1.003994E+00 
    6.398017E+00  1.004017E+00 
    6.398111E+00  1.003985E+00 
    6.398203E+00  1.004007E+00 
    6.398289E+00  1.003972E+00 
    6.398372E+00  1.003992E+00 
    6.398451E+00  1.003956E+00 
    6.398527E+00  1.003974E+00 
    6.398598E+00  1.003936E+00 
    6.398665E+00  1.003952E+00 
    6.398728E+00  1.003912E+00 
    6.398788E+00  1.003926E+00 
    6.398843E+00  1.003939E+00 
    6.398895E+00  1.003897E+00 
    6.398943E+00  1.003908E+00 
    6.398987E+00  1.003918E+00 
    6.399025E+00  1.003927E+00 
    6.399061E+00  1.003881E+00 
    6.399092E+00  1.003888E+00 
    6.399126E+00  1.003896E+00 
    6.399163E+00  1.003905E+00 
    6.399205E+00  1.003915E+00 
    6.399249E+00  1.003871E+00 
    6.399298E+00  1.003882E+00 
    6.399350E+00  1.003894E+00 
    6.399406E+00  1.003853E+00 
    6.399465E+00  1.003867E+00 
    6.399529E+00  1.003828E+00 
    6.399596E+00  1.003843E+00 
    6.399667E+00  1.003860E+00 
    6.399741E+00  1.003823E+00 
    6.399818E+00  1.003841E+00 
    6.399900E+00  1.003806E+00 
    6.399987E+00  1.003772E+00 
    6.400077E+00  1.003793E+00 
    6.400169E+00  1.003760E+00 
    6.400267E+00  1.003729E+00 
    6.400366E+00  1.003752E+00 
    6.400472E+00  1.003722E+00 
    6.400579E+00  1.003693E+00 
    6.400692E+00  1.003665E+00 
    6.400808E+00  1.003692E+00 
    6.400927E+00  1.003666E+00 
    6.401051E+00  1.003641E+00 
    6.401178E+00  1.003616E+00 
    6.401309E+00  1.003592E+00 
    6.401443E+00  1.003570E+00 
    6.401583E+00  1.003548E+00 
    6.401725E+00  1.003527E+00 
    6.401865E+00  1.003451E+00 
    6.402000E+00  1.003428E+00 
    6.402131E+00  1.003405E+00 
    6.402256E+00  1.003434E+00 
    6.402376E+00  1.003408E+00 
    6.402492E+00  1.003381E+00 
    6.402602E+00  1.003353E+00 
    6.402706E+00  1.003323E+00 
    6.402806E+00  1.003347E+00 
    6.402902E+00  1.003315E+00 
    6.402992E+00  1.003282E+00 
    6.403077E+00  1.003302E+00 
    6.403157E+00  1.003266E+00 
    6.403232E+00  1.003284E+00 
    6.403302E+00  1.003246E+00 
    6.403366E+00  1.003261E+00 
    6.403425E+00  1.003275E+00 
    6.403479E+00  1.003288E+00 
    6.403529E+00  1.003299E+00 
    6.403573E+00  1.003310E+00 
    6.403612E+00  1.003319E+00 
    6.403657E+00  1.003330E+00 
    6.403707E+00  1.003341E+00 
    6.403761E+00  1.003300E+00 
    6.403820E+00  1.003368E+00 
    6.403884E+00  1.003384E+00 
    6.403953E+00  1.003400E+00 
    6.404027E+00  1.003417E+00 
    6.404101E+00  1.003489E+00 
    6.404172E+00  1.003560E+00 
    6.404239E+00  1.003630E+00 
    6.404299E+00  1.003699E+00 
    6.404355E+00  1.003767E+00 
    6.404405E+00  1.003833E+00 
    6.404450E+00  1.003844E+00 
    6.404490E+00  1.003853E+00 
    6.404533E+00  1.003809E+00 
    6.404578E+00  1.003819E+00 
    6.404629E+00  1.003777E+00 
    6.404683E+00  1.003736E+00 
    6.404743E+00  1.003696E+00 
    6.404809E+00  1.003657E+00 
    6.404879E+00  1.003619E+00 
    6.404953E+00  1.003583E+00 
    6.405033E+00  1.003548E+00 
    6.405118E+00  1.003568E+00 
    6.405209E+00  1.003535E+00 
    6.405303E+00  1.003503E+00 
    6.405403E+00  1.003473E+00 
    6.405507E+00  1.003443E+00 
    6.405616E+00  1.003415E+00 
    6.405730E+00  1.003388E+00 
    6.405840E+00  1.003360E+00 
    6.405945E+00  1.003330E+00 
    6.406046E+00  1.003300E+00 
    6.406143E+00  1.003269E+00 
    6.406238E+00  1.003238E+00 
    6.406328E+00  1.003205E+00 
    6.406415E+00  1.003171E+00 
    6.406495E+00  1.003191E+00 
    6.406575E+00  1.003155E+00 
    6.406649E+00  1.003119E+00 
    6.406718E+00  1.003081E+00 
    6.406785E+00  1.003097E+00 
    6.406847E+00  1.003057E+00 
    6.406906E+00  1.003072E+00 
    6.406960E+00  1.003030E+00 
    6.407010E+00  1.003042E+00 
    6.407057E+00  1.002999E+00 
    6.407099E+00  1.003009E+00 
    6.407137E+00  1.002964E+00 
    6.407171E+00  1.002972E+00 
    6.407203E+00  1.002980E+00 
    6.407237E+00  1.002934E+00 
    6.407275E+00  1.002943E+00 
    6.407319E+00  1.002953E+00 
    6.407365E+00  1.002910E+00 
    6.407414E+00  1.002922E+00 
    6.407467E+00  1.002880E+00 
    6.407524E+00  1.002894E+00 
    6.407585E+00  1.002854E+00 
    6.407650E+00  1.002815E+00 
    6.407717E+00  1.002831E+00 
    6.407789E+00  1.002795E+00 
    6.407865E+00  1.002758E+00 
    6.407944E+00  1.002723E+00 
    6.408027E+00  1.002689E+00 
    6.408113E+00  1.002710E+00 
    6.408204E+00  1.002677E+00 
    6.408299E+00  1.002645E+00 
    6.408398E+00  1.002615E+00 
    6.408499E+00  1.002585E+00 
    6.408604E+00  1.002556E+00 
    6.408708E+00  1.002472E+00 
    6.408807E+00  1.002441E+00 
    6.408902E+00  1.002410E+00 
    6.408989E+00  1.002377E+00 
    6.409073E+00  1.002342E+00 
    6.409151E+00  1.002307E+00 
    6.409225E+00  1.002325E+00 
    6.409292E+00  1.002286E+00 
    6.409355E+00  1.002247E+00 
    6.409414E+00  1.002261E+00 
    6.409466E+00  1.002219E+00 
    6.409514E+00  1.002231E+00 
    6.409557E+00  1.002241E+00 
    6.409597E+00  1.002251E+00 
    6.409645E+00  1.002262E+00 
    6.409695E+00  1.002275E+00 
    6.409751E+00  1.002234E+00 
    6.409811E+00  1.002248E+00 
    6.409877E+00  1.002210E+00 
    6.409947E+00  1.002226E+00 
    6.410023E+00  1.002190E+00 
    6.410094E+00  1.002153E+00 
    6.410162E+00  1.002169E+00 
    6.410227E+00  1.002131E+00 
    6.410287E+00  1.002091E+00 
    6.410343E+00  1.002104E+00 
    6.410395E+00  1.002062E+00 
    6.410445E+00  1.002074E+00 
    6.410488E+00  1.002085E+00 
    6.410528E+00  1.002040E+00 
    6.410566E+00  1.002049E+00 
    6.410596E+00  1.002056E+00 
    6.410631E+00  1.002010E+00 
    6.410667E+00  1.002019E+00 
    6.410708E+00  1.002029E+00 
    6.410752E+00  1.001985E+00 
    6.410800E+00  1.001997E+00 
    6.410852E+00  1.001955E+00 
    6.410907E+00  1.001968E+00 
    6.410964E+00  1.001927E+00 
    6.411019E+00  1.001940E+00 
    6.411068E+00  1.001898E+00 
    6.411115E+00  1.001909E+00 
    6.411158E+00  1.001919E+00 
    6.411194E+00  1.001874E+00 
    6.411229E+00  1.001882E+00 
    6.411261E+00  1.001890E+00 
    6.411294E+00  1.001843E+00 
    6.411326E+00  1.001851E+00 
    6.411363E+00  1.001860E+00 
    6.411403E+00  1.001815E+00 
    6.411448E+00  1.001826E+00 
    6.411496E+00  1.001837E+00 
    6.411547E+00  1.001795E+00 
    6.411603E+00  1.001809E+00 
    6.411662E+00  1.001768E+00 
    6.411726E+00  1.001784E+00 
    6.411791E+00  1.001745E+00 
    6.411861E+00  1.001707E+00 
    6.411935E+00  1.001725E+00 
    6.412013E+00  1.001690E+00 
    6.412094E+00  1.001709E+00 
    6.412180E+00  1.001675E+00 
    6.412270E+00  1.001642E+00 
    6.412361E+00  1.001610E+00 
    6.412459E+00  1.001579E+00 
    6.412560E+00  1.001603E+00 
    6.412663E+00  1.001573E+00 
    6.412770E+00  1.001544E+00 
    6.412883E+00  1.001517E+00 
    6.412998E+00  1.001490E+00 
    6.413116E+00  1.001464E+00 
    6.413229E+00  1.001437E+00 
    6.413340E+00  1.001408E+00 
    6.413445E+00  1.001379E+00 
    6.413547E+00  1.001403E+00 
    6.413644E+00  1.001372E+00 
    6.413739E+00  1.001340E+00 
    6.413829E+00  1.001307E+00 
    6.413915E+00  1.001328E+00 
    6.413997E+00  1.001293E+00 
    6.414076E+00  1.001312E+00 
    6.414150E+00  1.001275E+00 
    6.414220E+00  1.001237E+00 
    6.414288E+00  1.001253E+00 
    6.414350E+00  1.001213E+00 
    6.414409E+00  1.001227E+00 
    6.414464E+00  1.001240E+00 
    6.414513E+00  1.001198E+00 
    6.414559E+00  1.001209E+00 
    6.414602E+00  1.001219E+00 
    6.414640E+00  1.001174E+00 
    6.414677E+00  1.001182E+00 
    6.414707E+00  1.001189E+00 
    6.414742E+00  1.001198E+00 
    6.414781E+00  1.001152E+00 
    6.414822E+00  1.001162E+00 
    6.414868E+00  1.001173E+00 
    6.414917E+00  1.001130E+00 
    6.414970E+00  1.001143E+00 
    6.415028E+00  1.001102E+00 
    6.415088E+00  1.001116E+00 
    6.415153E+00  1.001077E+00 
    6.415220E+00  1.001093E+00 
    6.415293E+00  1.001056E+00 
    6.415369E+00  1.001074E+00 
    6.415448E+00  1.001038E+00 
    6.415530E+00  1.001057E+00 
    6.415617E+00  1.001023E+00 
    6.415708E+00  1.000990E+00 
    6.415802E+00  1.001013E+00 
    6.415899E+00  1.000981E+00 
    6.416002E+00  1.000951E+00 
    6.416108E+00  1.000976E+00 
    6.416216E+00  1.000947E+00 
    6.416330E+00  1.000919E+00 
    6.416447E+00  1.000892E+00 
    6.416568E+00  1.000866E+00 
    6.416693E+00  1.000896E+00 
    6.416821E+00  1.000871E+00 
    6.416955E+00  1.000848E+00 
    6.417090E+00  1.000826E+00 
    6.417229E+00  1.000804E+00 
    6.417373E+00  1.000783E+00 
    6.417520E+00  1.000763E+00 
    6.417671E+00  1.000744E+00 
    6.417826E+00  1.000726E+00 
    6.417986E+00  1.000709E+00 
    6.418148E+00  1.000692E+00 
    6.418314E+00  1.000677E+00 
    6.418484E+00  1.000662E+00 
    6.418659E+00  1.000594E+00 
    6.418836E+00  1.000581E+00 
    6.419020E+00  1.000569E+00 
    6.419205E+00  1.000558E+00 
    6.419394E+00  1.000548E+00 
    6.419583E+00  1.000483E+00 
    6.419768E+00  1.000472E+00 
    6.419951E+00  1.000460E+00 
    6.420128E+00  1.000447E+00 
    6.420303E+00  1.000379E+00 
    6.420472E+00  1.000364E+00 
    6.420639E+00  1.000348E+00 
    6.420800E+00  1.000331E+00 
    6.420956E+00  1.000313E+00 
    6.421106E+00  1.000294E+00 
    6.421252E+00  1.000273E+00 
    6.421393E+00  1.000252E+00 
    6.421530E+00  1.000229E+00 
    6.421660E+00  1.000205E+00 
    6.421785E+00  1.000180E+00 
    6.421907E+00  1.000153E+00 
    6.422022E+00  1.000126E+00 
    6.422134E+00  1.000097E+00 
    6.422238E+00  1.000067E+00 
    6.422339E+00  9.999812E-01 
    6.422435E+00  9.998946E-01 
    6.422524E+00  9.998063E-01 
    6.422609E+00  9.997171E-01 
    6.422691E+00  9.995724E-01 
    6.422765E+00  9.992625E-01 
    6.422835E+00  9.985151E-01 
    6.422900E+00  9.971119E-01 
    6.422961E+00  9.953258E-01 
    6.423015E+00  9.939745E-01 
    6.423064E+00  9.936587E-01 
    6.423108E+00  9.943235E-01 
    6.423148E+00  9.955875E-01 
    6.423193E+00  9.972346E-01 
    6.423243E+00  9.989373E-01 
    6.423298E+00  1.000205E+00 
    6.423357E+00  1.000873E+00 
    6.423420E+00  1.001161E+00 
    6.423490E+00  1.001286E+00 
    6.423555E+00  1.001302E+00 
    6.423618E+00  1.001316E+00 
    6.423677E+00  1.001330E+00 
    6.423733E+00  1.001398E+00 
    6.423782E+00  1.001355E+00 
    6.423829E+00  1.001366E+00 
    6.423873E+00  1.001376E+00 
    6.423912E+00  1.001385E+00 
    6.423946E+00  1.001393E+00 
    6.423976E+00  1.001400E+00 
    6.424012E+00  1.001408E+00 
    6.424049E+00  1.001417E+00 
    6.424092E+00  1.001427E+00 
    6.424138E+00  1.001438E+00 
    6.424187E+00  1.001449E+00 
    6.424241E+00  1.001462E+00 
    6.424297E+00  1.001475E+00 
    6.424357E+00  1.001489E+00 
    6.424421E+00  1.001504E+00 
    6.424490E+00  1.001466E+00 
    6.424562E+00  1.001482E+00 
    6.424637E+00  1.001500E+00 
    6.424715E+00  1.001518E+00 
    6.424799E+00  1.001538E+00 
    6.424886E+00  1.001504E+00 
    6.424977E+00  1.001525E+00 
    6.425071E+00  1.001547E+00 
    6.425169E+00  1.001515E+00 
    6.425270E+00  1.001539E+00 
    6.425376E+00  1.001564E+00 
    6.425487E+00  1.001535E+00 
    6.425600E+00  1.001562E+00 
    6.425717E+00  1.001534E+00 
    6.425838E+00  1.001563E+00 
    6.425962E+00  1.001592E+00 
    6.426090E+00  1.001567E+00 
    6.426222E+00  1.001598E+00 
    6.426359E+00  1.001576E+00 
    6.426499E+00  1.001609E+00 
    6.426642E+00  1.001588E+00 
    6.426787E+00  1.001622E+00 
    6.426928E+00  1.001600E+00 
    6.427064E+00  1.001632E+00 
    6.427197E+00  1.001663E+00 
    6.427326E+00  1.001639E+00 
    6.427452E+00  1.001668E+00 
    6.427573E+00  1.001697E+00 
    6.427690E+00  1.001670E+00 
    6.427803E+00  1.001696E+00 
    6.427911E+00  1.001722E+00 
    6.428018E+00  1.001747E+00 
    6.428118E+00  1.001770E+00 
    6.428216E+00  1.001793E+00 
    6.428310E+00  1.001815E+00 
    6.428399E+00  1.001836E+00 
    6.428485E+00  1.001856E+00 
    6.428567E+00  1.001930E+00 
    6.428645E+00  1.001948E+00 
    6.428719E+00  1.002020E+00 
    6.428790E+00  1.002037E+00 
    6.428854E+00  1.002107E+00 
    6.428916E+00  1.002230E+00 
    6.428975E+00  1.002353E+00 
    6.429028E+00  1.002421E+00 
    6.429076E+00  1.002432E+00 
    6.429121E+00  1.002388E+00 
    6.429158E+00  1.002287E+00 
    6.429198E+00  1.002133E+00 
    6.429233E+00  1.002031E+00 
    6.429263E+00  1.001929E+00 
    6.429297E+00  1.001883E+00 
    6.429336E+00  1.001837E+00 
    6.429378E+00  1.001793E+00 
    6.429424E+00  1.001749E+00 
    6.429472E+00  1.001760E+00 
    6.429526E+00  1.001773E+00 
    6.429583E+00  1.001731E+00 
    6.429643E+00  1.001745E+00 
    6.429704E+00  1.001705E+00 
    6.429762E+00  1.001719E+00 
    6.429815E+00  1.001731E+00 
    6.429865E+00  1.001743E+00 
    6.429910E+00  1.001699E+00 
    6.429950E+00  1.001708E+00 
    6.429988E+00  1.001717E+00 
    6.430022E+00  1.001725E+00 
    6.430054E+00  1.001732E+00 
    6.430089E+00  1.001741E+00 
    6.430130E+00  1.001696E+00 
    6.430174E+00  1.001706E+00 
    6.430221E+00  1.001717E+00 
    6.430272E+00  1.001729E+00 
    6.430326E+00  1.001742E+00 
    6.430385E+00  1.001701E+00 
    6.430447E+00  1.001715E+00 
    6.430512E+00  1.001731E+00 
    6.430583E+00  1.001747E+00 
    6.430655E+00  1.001764E+00 
    6.430732E+00  1.001728E+00 
    6.430814E+00  1.001747E+00 
    6.430898E+00  1.001767E+00 
    6.430986E+00  1.001733E+00 
    6.431079E+00  1.001754E+00 
    6.431174E+00  1.001777E+00 
    6.431274E+00  1.001800E+00 
    6.431378E+00  1.001770E+00 
    6.431484E+00  1.001795E+00 
    6.431596E+00  1.001821E+00 
    6.431711E+00  1.001793E+00 
    6.431829E+00  1.001821E+00 
    6.431952E+00  1.001850E+00 
    6.432078E+00  1.001879E+00 
    6.432208E+00  1.001855E+00 
    6.432333E+00  1.001885E+00 
    6.432454E+00  1.001913E+00 
    6.432571E+00  1.001940E+00 
    6.432683E+00  1.001912E+00 
    6.432794E+00  1.001938E+00 
    6.432899E+00  1.001963E+00 
    6.433000E+00  1.001987E+00 
    6.433098E+00  1.002010E+00 
    6.433192E+00  1.001977E+00 
    6.433281E+00  1.001998E+00 
    6.433367E+00  1.002018E+00 
    6.433448E+00  1.002037E+00 
    6.433527E+00  1.002056E+00 
    6.433600E+00  1.002073E+00 
    6.433671E+00  1.002089E+00 
    6.433737E+00  1.002105E+00 
    6.433799E+00  1.002119E+00 
    6.433857E+00  1.002133E+00 
    6.433911E+00  1.002146E+00 
    6.433960E+00  1.002157E+00 
    6.434007E+00  1.002168E+00 
    6.434049E+00  1.002123E+00 
    6.434086E+00  1.002132E+00 
    6.434121E+00  1.002140E+00 
    6.434153E+00  1.002148E+00 
    6.434189E+00  1.002156E+00 
    6.434227E+00  1.002165E+00 
    6.434270E+00  1.002175E+00 
    6.434317E+00  1.002186E+00 
    6.434366E+00  1.002198E+00 
    6.434422E+00  1.002211E+00 
    6.434479E+00  1.002224E+00 
    6.434541E+00  1.002239E+00 
    6.434606E+00  1.002254E+00 
    6.434675E+00  1.002270E+00 
    6.434748E+00  1.002288E+00 
    6.434824E+00  1.002305E+00 
    6.434904E+00  1.002324E+00 
    6.434988E+00  1.002344E+00 
    6.435077E+00  1.002365E+00 
    6.435168E+00  1.002386E+00 
    6.435263E+00  1.002409E+00 
    6.435363E+00  1.002432E+00 
    6.435464E+00  1.002456E+00 
    6.435573E+00  1.002481E+00 
    6.435683E+00  1.002507E+00 
    6.435798E+00  1.002534E+00 
    6.435915E+00  1.002562E+00 
    6.436037E+00  1.002590E+00 
    6.436162E+00  1.002674E+00 
    6.436292E+00  1.002705E+00 
    6.436427E+00  1.002736E+00 
    6.436556E+00  1.002767E+00 
    6.436685E+00  1.002797E+00 
    6.436808E+00  1.002826E+00 
    6.436926E+00  1.002854E+00 
    6.437043E+00  1.002936E+00 
    6.437153E+00  1.002962E+00 
    6.437261E+00  1.002987E+00 
    6.437365E+00  1.003012E+00 
    6.437466E+00  1.003035E+00 
    6.437561E+00  1.003058E+00 
    6.437653E+00  1.003079E+00 
    6.437741E+00  1.003155E+00 
    6.437825E+00  1.003175E+00 
    6.437905E+00  1.003193E+00 
    6.437982E+00  1.003211E+00 
    6.438053E+00  1.003228E+00 
    6.438121E+00  1.003244E+00 
    6.438186E+00  1.003259E+00 
    6.438245E+00  1.003273E+00 
    6.438302E+00  1.003287E+00 
    6.438354E+00  1.003299E+00 
    6.438403E+00  1.003365E+00 
    6.438447E+00  1.003376E+00 
    6.438488E+00  1.003385E+00 
    6.438523E+00  1.003394E+00 
    6.438555E+00  1.003401E+00 
    6.438588E+00  1.003409E+00 
    6.438625E+00  1.003418E+00 
    6.438667E+00  1.003427E+00 
    6.438712E+00  1.003438E+00 
    6.438760E+00  1.003449E+00 
    6.438813E+00  1.003461E+00 
    6.438868E+00  1.003474E+00 
    6.438922E+00  1.003487E+00 
    6.438971E+00  1.003554E+00 
    6.439017E+00  1.003564E+00 
    6.439060E+00  1.003574E+00 
    6.439097E+00  1.003583E+00 
    6.439130E+00  1.003591E+00 
    6.439163E+00  1.003599E+00 
    6.439198E+00  1.003607E+00 
    6.439239E+00  1.003616E+00 
    6.439281E+00  1.003627E+00 
    6.439328E+00  1.003638E+00 
    6.439378E+00  1.003649E+00 
    6.439433E+00  1.003662E+00 
    6.439490E+00  1.003730E+00 
    6.439552E+00  1.003745E+00 
    6.439617E+00  1.003760E+00 
    6.439686E+00  1.003777E+00 
    6.439760E+00  1.003794E+00 
    6.439837E+00  1.003812E+00 
    6.439918E+00  1.003831E+00 
    6.440001E+00  1.003906E+00 
    6.440089E+00  1.003926E+00 
    6.440182E+00  1.003948E+00 
    6.440278E+00  1.003970E+00 
    6.440377E+00  1.004049E+00 
    6.440479E+00  1.004073E+00 
    6.440580E+00  1.004097E+00 
    6.440676E+00  1.004174E+00 
    6.440768E+00  1.004196E+00 
    6.440857E+00  1.004216E+00 
    6.440941E+00  1.004291E+00 
    6.441022E+00  1.004310E+00 
    6.441098E+00  1.004383E+00 
    6.441172E+00  1.004400E+00 
    6.441239E+00  1.004471E+00 
    6.441304E+00  1.004541E+00 
    6.441364E+00  1.004555E+00 
    6.441420E+00  1.004623E+00 
    6.441473E+00  1.004690E+00 
    6.441522E+00  1.004701E+00 
    6.441567E+00  1.004767E+00 
    6.441607E+00  1.004831E+00 
    6.441643E+00  1.004840E+00 
    6.441676E+00  1.004902E+00 
    6.441710E+00  1.004910E+00 
    6.441746E+00  1.004919E+00 
    6.441787E+00  1.004983E+00 
    6.441831E+00  1.004994E+00 
    6.441880E+00  1.005005E+00 
    6.441931E+00  1.005072E+00 
    6.441987E+00  1.005085E+00 
    6.442046E+00  1.005099E+00 
    6.442110E+00  1.005114E+00 
    6.442176E+00  1.005184E+00 
    6.442246E+00  1.005201E+00 
    6.442320E+00  1.005218E+00 
    6.442399E+00  1.005237E+00 
    6.442481E+00  1.005256E+00 
    6.442566E+00  1.005276E+00 
    6.442655E+00  1.005297E+00 
    6.442748E+00  1.005319E+00 
    6.442844E+00  1.005342E+00 
    6.442945E+00  1.005366E+00 
    6.443051E+00  1.005391E+00 
    6.443159E+00  1.005416E+00 
    6.443272E+00  1.005443E+00 
    6.443388E+00  1.005415E+00 
    6.443500E+00  1.005442E+00 
    6.443609E+00  1.005467E+00 
    6.443715E+00  1.005437E+00 
    6.443816E+00  1.005461E+00 
    6.443913E+00  1.005484E+00 
    6.444006E+00  1.005506E+00 
    6.444095E+00  1.005472E+00 
    6.444181E+00  1.005493E+00 
    6.444263E+00  1.005512E+00 
    6.444340E+00  1.005475E+00 
    6.444414E+00  1.005493E+00 
    6.444483E+00  1.005509E+00 
    6.444549E+00  1.005470E+00 
    6.444611E+00  1.005484E+00 
    6.444669E+00  1.005498E+00 
    6.444723E+00  1.005511E+00 
    6.444773E+00  1.005468E+00 
    6.444818E+00  1.005478E+00 
    6.444860E+00  1.005488E+00 
    6.444897E+00  1.005497E+00 
    6.444931E+00  1.005505E+00 
    6.444963E+00  1.005512E+00 
    6.444998E+00  1.005466E+00 
    6.445039E+00  1.005475E+00 
    6.445082E+00  1.005486E+00 
    6.445129E+00  1.005497E+00 
    6.445180E+00  1.005509E+00 
    6.445227E+00  1.005465E+00 
    6.445270E+00  1.005475E+00 
    6.445310E+00  1.005485E+00 
    6.445345E+00  1.005493E+00 
    6.445377E+00  1.005500E+00 
    6.445410E+00  1.005508E+00 
    6.445449E+00  1.005463E+00 
    6.445490E+00  1.005472E+00 
    6.445530E+00  1.005482E+00 
    6.445565E+00  1.005490E+00 
    6.445597E+00  1.005497E+00 
    6.445632E+00  1.005506E+00 
    6.445669E+00  1.005460E+00 
